condition,seed,observer,accuracy,reward,no_memory_accuracy,high_distractor_accuracy,base_accuracy,lora_ablated_accuracy,lora_ablated_no_memory_accuracy,lora_norm,total_params,trainable_params,test_n,tp,tn,fp,fn,H_hazard_bits,I_central_hazard_bits,I_peripheral_hazard_bits,I_peripheral_hazard_given_central_bits,I_ticket_hazard_bits,replay_attempted,replay_accepted,replay_accept_rate,replay_gain_mean,C_att,D_cue,N_sup,A_util,R_gain,T_gain,C_res,F_assoc,I_ret,I_adapter_gain,I_durable_no_memory_gain,R_ret,U_adapt,P_chain,Q_proc,OWGE_plus
main,2852,O3,0.67625,0.3525,0.605,0.67875,0.66875,0.66875,0.605,3.599385976791382,12466,392,800,157,384,18,241,0.9999819662368479,0.03203147773695117,0.3397722625611905,0.3265007118422044,0.00011835296177767005,0.0,0.0,0.0,0.0,0.534192741915368,0.11627906976744189,0.7674418604651162,0.10536044362292056,0.0,0.02264150943396245,0.2513,0.0,0.0,0.02264150943396245,0.0,0.57125,0.67625,0.00728302215726756,0.2034297719236822,0.0014815835363680638
main,2852,O4,0.6675,0.335,0.5025,0.6675,0.66875,0.66875,0.605,4.501035690307617,12466,392,800,149,385,17,249,0.9999819662368479,0.03203147773695117,0.3397722625611905,0.3265007118422044,0.00011835296177767005,15.0,11.0,0.7333333333333333,0.0027272727272727297,0.534192741915368,0.11627906976744189,0.7674418604651162,0.2471910112359551,0.0013636363636363648,0.0,1.1513,0.0,0.0,0.0,0.0,0.665,0.6675,0.007628246873073088,0.14457209277370164,0.001102831614634622
main,2852,O5R,0.605,0.21,0.605,0.605,0.605,0.605,0.605,3.2335000038146973,12466,392,800,236,248,154,162,0.9999819662368479,0.03203147773695117,0.3397722625611905,0.3265007118422044,0.00011835296177767005,15.0,15.0,1.0,0.0,0.534192741915368,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.605,0.006712881618385839,0.11957518410596231,0.0008026940554000169
main,2889,O1,0.69625,0.3925,0.665,0.69625,0.6825,0.6825,0.665,3.335576057434082,12466,392,800,175,382,20,223,0.9999819662368479,0.08003755969396834,0.33955105056226453,0.31262349055563743,0.00035835830213013127,0.0,0.0,0.0,0.0,0.36654855082517024,0.0,1.0,0.04488330341113106,0.0,0.04330708661417335,0.1963,0.0,0.0,0.04330708661417335,0.0,0.53125,0.69625,0.007178304288898168,0.18458826166473508,0.001325030710388225
main,2889,O2,0.5025,0.005,0.665,0.5025,0.5025,0.5025,0.5025,4.256843090057373,12466,392,800,0,402,0,398,0.9999819662368479,0.08003755969396834,0.33955105056226453,0.31262349055563743,0.00035835830213013127,0.0,0.0,0.0,0.0,0.5691506953950678,0.125,0.375,0.0,0.0,0.0,0.6088,0.0,0.32663316582914587,0.0,0.32663316582914587,0.3374999999999999,0.5025,0.38120436776367844,0.12196141391697322,0.04649222368378407
main,2889,O3,0.69625,0.3925,0.665,0.69625,0.6775,0.6775,0.665,3.844189167022705,12466,392,800,175,382,20,223,0.9999819662368479,0.08003755969396834,0.33955105056226453,0.31262349055563743,0.00035835830213013127,0.0,0.0,0.0,0.0,0.6686112092774279,0.11627906976744189,0.7674418604651162,0.04488330341113106,0.0,0.05813953488372107,0.2513,0.0,0.0,0.05813953488372107,0.0,0.53125,0.69625,0.007178304288898168,0.22035118947187568,0.001581747888449778
main,2889,O4,0.71,0.42,0.665,0.71,0.6775,0.6775,0.665,2.8027522563934326,12466,392,800,203,365,37,195,0.9999819662368479,0.08003755969396834,0.33955105056226453,0.31262349055563743,0.00035835830213013127,15.0,11.0,0.7333333333333333,0.010909090909090898,0.6686112092774279,0.11627906976744189,0.7674418604651162,0.06338028169014075,0.005454545454545449,0.10077519379844953,1.1513,0.0,0.0,0.10077519379844953,0.0,0.5449999999999999,0.71,0.007287055655798325,0.15007479917932864,0.0010936034141525246
main,2889,O5R,0.5025,0.005,0.5025,0.5025,0.665,0.665,0.665,2.6565511226654053,12466,392,800,0,402,0,398,0.9999819662368479,0.08003755969396834,0.33955105056226453,0.31262349055563743,0.00035835830213013127,15.0,15.0,1.0,0.0,0.6686112092774279,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.5025,0.006310095533617736,0.13310837310129228,0.0008399265505935876
main,2926,O1,0.68,0.36,0.63375,0.68,0.66375,0.66375,0.63375,1.6758872270584106,12466,392,800,176,368,15,241,0.9986966735201206,0.0514393217407097,0.34772406798417044,0.33656685539012166,0.00023223055511506063,0.0,0.0,0.0,0.0,0.24795217138928305,0.0,1.0,0.06801470588235295,0.0,0.04832713754646868,0.1963,0.0,0.0,0.04832713754646868,0.0,0.54625,0.68,0.0071884280823055445,0.1701303863111814,0.0012229700466127873
main,2926,O2,0.695,0.39,0.63375,0.7425,0.47875,0.47875,0.47875,2.4151771068573,12466,392,800,189,367,16,228,0.9986966735201206,0.0514393217407097,0.34772406798417044,0.33656685539012166,0.00023223055511506063,0.0,0.0,0.0,0.0,0.5217080113001042,0.125,0.375,0.08812949640287758,0.0,0.41486810551558745,0.6088,0.0,0.29736211031175064,0.41486810551558745,0.29736211031175064,0.5612499999999999,0.695,0.48768928742018897,0.18003916597634964,0.08780317256273108
main,2926,O3,0.66125,0.3225,0.63375,0.66375,0.66125,0.66125,0.63375,2.591454029083252,12466,392,800,156,373,10,261,0.9986966735201206,0.0514393217407097,0.34772406798417044,0.33656685539012166,0.00023223055511506063,0.0,0.0,0.0,0.0,0.5880883712258191,0.11627906976744189,0.7674418604651162,0.041587901701323204,0.0,0.0,0.2513,0.0,0.0,0.0,0.0,0.5275,0.66125,0.007039306516835121,0.1984018017798464,0.0013966110962207027
main,2926,O4,0.66125,0.3225,0.63375,0.66125,0.66125,0.66125,0.63375,1.622625470161438,12466,392,800,156,373,10,261,0.9986966735201206,0.0514393217407097,0.34772406798417044,0.33656685539012166,0.00023223055511506063,15.0,10.0,0.6666666666666666,0.0,0.5880883712258191,0.11627906976744189,0.7674418604651162,0.041587901701323204,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5275,0.66125,0.007039306516835121,0.12918842175464956,0.0009093968991571488
main,2926,O5R,0.47875,-0.0425,0.47875,0.47875,0.63375,0.63375,0.63375,3.3411667346954346,12466,392,800,0,383,0,417,0.9986966735201206,0.0514393217407097,0.34772406798417044,0.33656685539012166,0.00023223055511506063,15.0,15.0,1.0,0.0,0.5880883712258191,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.47875,0.006209074283999997,0.12500137108602938,0.0007761427986750059
main,2963,O1,0.6825,0.365,0.6425,0.6825,0.665,0.665,0.6425,5.188331127166748,12466,392,800,140,406,26,228,0.9953784388202257,0.058803229231051635,0.2878572809090687,0.26427937225815346,0.00046267692971333277,0.0,0.0,0.0,0.0,0.33162932226684294,0.0,1.0,0.058608058608058664,0.0,0.05223880597014914,0.1963,0.0,0.0,0.05223880597014914,0.0,0.54,0.6825,0.00716967195813898,0.18262802600885913,0.0013093830368459936
main,2963,O2,0.5425,0.085,0.6425,0.5675,0.54,0.54,0.54,5.644044399261475,12466,392,800,2,432,0,366,0.9953784388202257,0.058803229231051635,0.2878572809090687,0.26427937225815346,0.00046267692971333277,0.0,0.0,0.0,0.0,0.5561327997448402,0.125,0.375,0.0,0.0,0.005434782608695537,0.6088,0.0,0.2228260869565216,0.005434782608695537,0.2228260869565216,0.4,0.5425,0.3643145649644048,0.12099465855591057,0.04408011639481326
main,2963,O3,0.6775,0.355,0.6425,0.6775,0.66,0.66,0.6425,5.390435218811035,12466,392,800,136,406,26,232,0.9953784388202257,0.058803229231051635,0.2878572809090687,0.26427937225815346,0.00046267692971333277,0.0,0.0,0.0,0.0,0.6453825441796822,0.11627906976744189,0.7674418604651162,0.0516605166051661,0.0,0.051470588235294004,0.2513,0.0,0.0,0.051470588235294004,0.0,0.535,0.6775,0.007129977808051934,0.21677633354951642,0.001545610447518916
main,2963,O4,0.63625,0.2725,0.6425,0.635,0.66,0.66,0.6425,5.6961283683776855,12466,392,800,90,419,13,278,0.9953784388202257,0.058803229231051635,0.2878572809090687,0.26427937225815346,0.00046267692971333277,15.0,13.0,0.8666666666666667,0.0030769230769230795,0.6453825441796822,0.11627906976744189,0.7674418604651162,0.0,0.0015384615384615398,0.0,1.1513,0.001964636542239644,0.0,0.0,0.0,0.49375,0.63625,0.006797963400343058,0.1308936351407298,-9.250813009528279e-05
main,2963,O5R,0.6425,0.285,0.6425,0.6425,0.6425,0.6425,0.6425,2.6331164836883545,12466,392,800,235,279,153,133,0.9953784388202257,0.058803229231051635,0.2878572809090687,0.26427937225815346,0.00046267692971333277,15.0,15.0,1.0,0.0,0.6453825441796822,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.6425,0.0068488064590790125,0.13076972186499833,0.0008956165157609665
main,3000,O1,0.615,0.23,0.64,0.62375,0.685,0.685,0.64,2.6920042037963867,12466,392,800,75,417,2,306,0.9983718470809946,0.05710972399313355,0.3237952002657443,0.300431228348407,1.1148085024690951e-05,0.0,0.0,0.0,0.0,0.2939627815791084,0.0,1.0,0.0,0.0,0.0,0.1963,0.0,0.0,0.0,0.0,0.475,0.615,0.006635242227885191,0.15888774122054147,0.0010542586500398314
main,3000,O2,0.52375,0.0475,0.52625,0.54,0.52375,0.52375,0.52375,2.1765317916870117,12466,392,800,0,419,0,381,0.9983718470809946,0.05710972399313355,0.3237952002657443,0.300431228348407,1.1148085024690951e-05,0.0,0.0,0.0,0.0,0.5404885793579475,0.125,0.375,0.0,0.0,0.0,0.6088,0.0,0.005249343832020886,0.0,0.005249343832020886,0.49750000000000005,0.52375,0.11101172627176852,0.11830734016302487,0.013133502062118722
main,3000,O3,0.68875,0.3775,0.64,0.69,0.68125,0.68125,0.64,3.0573954582214355,12466,392,800,140,411,8,241,0.9983718470809946,0.05710972399313355,0.3237952002657443,0.300431228348407,1.1148085024690951e-05,0.0,0.0,0.0,0.0,0.6195604465963869,0.11627906976744189,0.7674418604651162,0.07078039927404713,0.0,0.02352941176470573,0.2513,0.0,0.0,0.02352941176470573,0.0,0.54875,0.68875,0.007230125831023793,0.21141980249387718,0.0015285917752009299
main,3000,O4,0.59875,0.1975,0.5525,0.605,0.68125,0.68125,0.64,2.874256134033203,12466,392,800,62,417,2,319,0.9983718470809946,0.05710972399313355,0.3237952002657443,0.300431228348407,1.1148085024690951e-05,15.0,11.0,0.7333333333333333,0.0031818181818181845,0.6195604465963869,0.11627906976744189,0.7674418604651162,0.07724425887265138,0.0015909090909090923,0.0,1.1513,0.0,0.0,0.0,0.0,0.54625,0.59875,0.0068898986302031425,0.1360750188230249,0.000937543085793626
main,3000,O5R,0.64,0.28,0.64,0.64,0.64,0.64,0.64,2.3037283420562744,12466,392,800,243,269,150,138,0.9983718470809946,0.05710972399313355,0.3237952002657443,0.300431228348407,1.1148085024690951e-05,15.0,15.0,1.0,0.0,0.6195604465963869,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.64,0.0068399119090900165,0.12816996504803269,0.0008766712703196899
main,3037,O1,0.48125,-0.0375,0.48125,0.48125,0.65125,0.65125,0.65,2.8924431800842285,12466,392,800,0,385,0,415,0.9989853671667237,0.06680652102755298,0.3647121628196988,0.3461198629153909,7.164241601579583e-05,0.0,0.0,0.0,0.0,0.2974989198842829,0.0,1.0,0.0,0.0,0.0,0.1963,0.0,0.0,0.0,0.0,0.5,0.48125,0.00621986329151427,0.15945300285645503,0.0009917758791885846
main,3037,O2,0.48125,-0.0375,0.48125,0.48125,0.48125,0.48125,0.48125,2.66915225982666,12466,392,800,0,385,0,415,0.9989853671667237,0.06680652102755298,0.3647121628196988,0.3461198629153909,7.164241601579583e-05,0.0,0.0,0.0,0.0,0.5419890160500508,0.125,0.375,0.0,0.0,0.0,0.6088,0.0,0.0,0.0,0.0,0.5,0.48125,0.00621986329151427,0.11849862772633579,0.0007370452646898511
main,3037,O3,0.53125,0.0625,0.56125,0.54375,0.65,0.65,0.65,2.668538808822632,12466,392,800,40,385,0,375,0.9989853671667237,0.06680652102755298,0.3647121628196988,0.3461198629153909,7.164241601579583e-05,0.0,0.0,0.0,0.0,0.622001103097459,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,0.2513,0.0,0.0,0.0,0.0,0.47,0.53125,0.006296987736497935,0.19721507369387148,0.0012418609005028453
main,3037,O4,0.6275,0.255,0.65,0.6275,0.65,0.65,0.65,3.038451671600342,12466,392,800,129,373,12,286,0.9989853671667237,0.06680652102755298,0.3647121628196988,0.3461198629153909,7.164241601579583e-05,15.0,14.0,0.9333333333333333,0.005714285714285704,0.622001103097459,0.11627906976744189,0.7674418604651162,0.0,0.002857142857142852,0.0,1.1513,0.0,0.0,0.0,0.0,0.4774999999999999,0.6275,0.0066915937865901845,0.1286458138683239,0.0008608455287521137
main,3037,O5R,0.65,0.3,0.65,0.65,0.65,0.65,0.65,3.8748672008514404,12466,392,800,260,260,125,155,0.9989853671667237,0.06680652102755298,0.3647121628196988,0.3461198629153909,7.164241601579583e-05,15.0,15.0,1.0,0.0,0.622001103097459,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.65,0.006875352444748692,0.12841568921339402,0.0008829031227773969
main,3074,O1,0.675,0.35,0.64625,0.6725,0.665,0.665,0.64625,5.46904182434082,12466,392,800,164,376,24,236,1.0,0.06266157920716287,0.3309973592303851,0.319462184610635,0.00036572752236268234,0.0,0.0,0.0,0.0,0.3016110273822499,0.0,1.0,0.04259259259259267,0.0,0.029850746268656747,0.1963,0.003703703703703789,0.0,0.029850746268656747,0.0,0.52875,0.675,0.007093357894199593,0.17169060588905724,-0.0006339889372088392
main,3074,O2,0.50875,0.0175,0.64625,0.53625,0.5,0.5,0.50125,3.6696810722351074,12466,392,800,7,400,0,393,1.0,0.06266157920716287,0.3309973592303851,0.319462184610635,0.00036572752236268234,0.0,0.0,0.0,0.0,0.5440354043890266,0.125,0.375,0.0,0.0,0.01750000000000007,0.6088,0.0,0.29072681704260656,0.01750000000000007,0.29072681704260656,0.36250000000000004,0.50875,0.37708016698771524,0.12099055625392366,0.04562313915616609
main,3074,O3,0.675,0.35,0.64625,0.675,0.66375,0.66375,0.64625,4.947474956512451,12466,392,800,166,374,26,234,1.0,0.06266157920716287,0.3309973592303851,0.319462184610635,0.00036572752236268234,0.0,0.0,0.0,0.0,0.6249718860449762,0.11627906976744189,0.7674418604651162,0.04259259259259267,0.0,0.033457249070632245,0.2513,0.0,0.0,0.033457249070632245,0.0,0.52875,0.675,0.007093357894199593,0.20943317396758476,0.001485584457870244
main,3074,O4,0.6975,0.395,0.64625,0.705,0.66375,0.66375,0.64625,2.6592628955841064,12466,392,800,187,371,29,213,1.0,0.06266157920716287,0.3309973592303851,0.319462184610635,0.00036572752236268234,15.0,12.0,0.8,0.009583333333333341,0.6249718860449762,0.11627906976744189,0.7674418604651162,0.0734767025089606,0.004791666666666671,0.10037174721189607,1.1513,0.0,0.0,0.10037174721189607,0.0,0.55125,0.6975,0.007271623898485157,0.1466037058317302,0.0010660470109324972
main,3074,O5R,0.5,0.0,0.5,0.5,0.64625,0.64625,0.64625,2.4220669269561768,12466,392,800,0,400,0,400,1.0,0.06266157920716287,0.3309973592303851,0.319462184610635,0.00036572752236268234,15.0,15.0,1.0,0.0,0.6249718860449762,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.5,0.006299613648945233,0.1287147862636867,0.0008108534243677892
main,3111,O1,0.67375,0.3475,0.65625,0.67375,0.6575,0.6575,0.65625,3.1757187843322754,12466,392,800,165,374,21,240,0.9998872865145765,0.0716833190078784,0.3746681642232489,0.3368339356576663,0.004110728152354456,0.0,0.0,0.0,0.0,0.32540008491928785,0.0,1.0,0.025974025974025917,0.0,0.04744525547445251,0.1963,0.0,0.0,0.04744525547445251,0.0,0.5175,0.67375,0.007038339399960359,0.17564936068752154,0.0012362798159048312
main,3111,O2,0.49375,-0.0125,0.495,0.50875,0.49375,0.49375,0.49375,2.2486398220062256,12466,392,800,0,395,0,405,0.9998872865145765,0.0716833190078784,0.3746681642232489,0.3368339356576663,0.004110728152354456,0.0,0.0,0.0,0.0,0.5579262416686626,0.125,0.375,0.0,0.0,0.0,0.6088,0.0,0.0024691358024690833,0.0,0.0024691358024690833,0.49875,0.49375,0.0847300636604528,0.12053043158088378,0.010212551140870134
main,3111,O3,0.6625,0.325,0.65625,0.67375,0.64875,0.64875,0.65625,3.18353533744812,12466,392,800,152,378,17,253,0.9998872865145765,0.0716833190078784,0.3746681642232489,0.3368339356576663,0.004110728152354456,0.0,0.0,0.0,0.0,0.6430476567463643,0.11627906976744189,0.7674418604651162,0.00943396226415091,0.0,0.03914590747330941,0.2513,0.0,0.0,0.03914590747330941,0.0,0.50625,0.6625,0.006947856031756457,0.207980650741955,0.0014450196187461252
main,3111,O4,0.64875,0.2975,0.65625,0.64875,0.64875,0.64875,0.65625,1.6229385137557983,12466,392,800,141,378,17,264,0.9998872865145765,0.0716833190078784,0.3746681642232489,0.3368339356576663,0.004110728152354456,15.0,14.0,0.9333333333333333,0.0024999999999999784,0.6430476567463643,0.11627906976744189,0.7674418604651162,0.0,0.0012499999999999892,0.0,1.1513,0.0,0.0,0.0,0.0,0.49250000000000005,0.64875,0.006836414484325395,0.13063532601688974,0.0008930772349464351
main,3111,O5R,0.49375,-0.0125,0.49375,0.49375,0.65625,0.65625,0.65625,2.7932674884796143,12466,392,800,0,395,0,405,0.9998872865145765,0.0716833190078784,0.3746681642232489,0.3368339356576663,0.004110728152354456,15.0,15.0,1.0,0.0,0.6430476567463643,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.49375,0.006273255177497732,0.13053464648035792,0.0008188771468757415
main,3148,O1,0.7025,0.405,0.62125,0.7025,0.675,0.675,0.62125,3.629490375518799,12466,392,800,177,385,21,217,0.9998376907209825,0.04286996912666893,0.31705169193433935,0.297747338188027,0.0005298532226316512,0.0,0.0,0.0,0.0,0.23689239116478378,0.0,1.0,0.1156583629893239,0.0,0.08461538461538454,0.1963,0.0,0.0,0.08461538461538454,0.0,0.58125,0.7025,0.007418855062398228,0.18177919991583624,0.0013485935375343013
main,3148,O2,0.5075,0.015,0.5075,0.52125,0.5075,0.5075,0.50875,1.0233558416366577,12466,392,800,0,406,0,394,0.9998376907209825,0.04286996912666893,0.31705169193433935,0.297747338188027,0.0005298532226316512,0.0,0.0,0.0,0.0,0.5174782377268772,0.125,0.375,0.0,0.0,0.0,0.6088,0.0,0.0,0.0,0.0,0.5,0.5075,0.006330955463912932,0.11537379941137259,0.0007304263857758239
main,3148,O3,0.5475,0.095,0.62125,0.5475,0.6725,0.6725,0.62125,3.199544906616211,12466,392,800,33,405,1,361,0.9998376907209825,0.04286996912666893,0.31705169193433935,0.297747338188027,0.0005298532226316512,0.0,0.0,0.0,0.0,0.5806374323877599,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,0.2513,0.0,0.0,0.0,0.0,0.42625,0.5475,0.006156730013341784,0.19081945889191937,0.0011748238896895189
main,3148,O4,0.655,0.31,0.62125,0.655,0.6725,0.6725,0.62125,1.2129859924316406,12466,392,800,126,398,8,268,0.9998376907209825,0.04286996912666893,0.31705169193433935,0.297747338188027,0.0005298532226316512,15.0,8.0,0.5333333333333333,0.0,0.5806374323877599,0.11627906976744189,0.7674418604651162,0.051526717557251994,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5337500000000001,0.655,0.007044662987930246,0.12943890005975683,0.000911853428449371
main,3148,O5R,0.5475,0.095,0.5475,0.5475,0.62125,0.62125,0.62125,3.38562273979187,12466,392,800,115,323,83,279,0.9998376907209825,0.04286996912666893,0.31705169193433935,0.297747338188027,0.0005298532226316512,15.0,15.0,1.0,0.0,0.5806374323877599,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.5475,0.00649309758409958,0.12425121401708664,0.0008067752575557851
main,3185,O1,0.79,0.58,0.64125,0.79125,0.7325,0.7325,0.64125,4.147767066955566,12466,392,800,246,386,26,142,0.9993506898146103,0.0590973374506682,0.28635350538987414,0.26180128617026954,0.000787850422329997,0.0,0.0,0.0,0.0,0.3356654318132132,0.0,1.0,0.1882911392405064,0.0,0.2149532710280374,0.1963,0.0,0.0,0.2149532710280374,0.0,0.64875,0.79,0.008002675869193843,0.2300137780462561,0.0018407257111528823
main,3185,O2,0.5325,0.065,0.51125,0.56625,0.515,0.515,0.51625,1.58161199092865,12466,392,800,14,412,0,374,0.9993506898146103,0.0590973374506682,0.28635350538987414,0.26180128617026954,0.000787850422329997,0.0,0.0,0.0,0.0,0.5582044516533217,0.125,0.375,0.03990610328638496,0.0,0.036082474226804044,0.6088,0.0,0.0,0.036082474226804044,0.0,0.52125,0.5325,0.006523126133575311,0.13025352620979808,0.0008496601808094706
main,3185,O3,0.7325,0.465,0.64125,0.7325,0.7275,0.7275,0.64125,4.512266159057617,12466,392,800,188,398,14,200,0.9993506898146103,0.0590973374506682,0.28635350538987414,0.26180128617026954,0.000787850422329997,0.0,0.0,0.0,0.0,0.6483204971794032,0.11627906976744189,0.7674418604651162,0.1245733788395905,0.0,0.018348623853211028,0.2513,0.0,0.0,0.018348623853211028,0.0,0.59125,0.7325,0.007565890242347297,0.2233830313181401,0.001690091496955877
main,3185,O4,0.7325,0.465,0.64125,0.7325,0.7275,0.7275,0.64125,0.8280947804450989,12466,392,800,188,398,14,200,0.9993506898146103,0.0590973374506682,0.28635350538987414,0.26180128617026954,0.000787850422329997,15.0,10.0,0.6666666666666666,0.02099999999999999,0.6483204971794032,0.11627906976744189,0.7674418604651162,0.1245733788395905,0.010499999999999995,0.018348623853211028,1.1513,0.0,0.0,0.018348623853211028,0.0,0.59125,0.7325,0.007565890242347297,0.14630054270954085,0.0011068938485362292
main,3185,O5R,0.64125,0.2825,0.64125,0.64125,0.64125,0.64125,0.64125,2.572499990463257,12466,392,800,259,254,158,129,0.9993506898146103,0.0590973374506682,0.28635350538987414,0.26180128617026954,0.000787850422329997,15.0,15.0,1.0,0.0,0.6483204971794032,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.64125,0.006844362073799387,0.13106551361136254,0.0008970598305446471
main,3222,O1,0.65,0.3,0.62875,0.6525,0.68,0.68,0.62875,2.5487611293792725,12466,392,800,130,390,15,265,0.9998872865145765,0.04827787387845392,0.3566827348334679,0.33270991319928905,4.1262777415005444e-05,0.0,0.0,0.0,0.0,0.23744851507283837,0.0,1.0,0.03269230769230768,0.0,0.0,0.1963,0.0,0.0,0.0,0.0,0.52125,0.65,0.006971404920973797,0.15507973422315066,0.001081123622306581
main,3222,O2,0.50625,0.0125,0.57625,0.5175,0.50625,0.50625,0.50625,3.1036112308502197,12466,392,800,0,405,0,395,0.9998872865145765,0.04827787387845392,0.3566827348334679,0.33270991319928905,4.1262777415005444e-05,0.0,0.0,0.0,0.0,0.5169945960493256,0.125,0.375,0.0,0.0,0.0,0.6088,0.0,0.1417721518987343,0.0,0.1417721518987343,0.42999999999999994,0.50625,0.313672504434543,0.11531214093654234,0.03617024803927422
main,3222,O3,0.68,0.36,0.62875,0.68,0.6775,0.6775,0.62875,2.8525919914245605,12466,392,800,157,387,18,238,0.9998872865145765,0.04827787387845392,0.3566827348334679,0.33270991319928905,4.1262777415005444e-05,0.0,0.0,0.0,0.0,0.5807046053313999,0.11627906976744189,0.7674418604651162,0.07536764705882355,0.0,0.007751937984496303,0.2513,0.0,0.0,0.007751937984496303,0.0,0.55125,0.68,0.007210294118008283,0.20368172308606533,0.0014686051299132488
main,3222,O4,0.78125,0.5625,0.62875,0.78125,0.6775,0.6775,0.62875,4.160934925079346,12466,392,800,315,310,95,80,0.9998872865145765,0.04827787387845392,0.3566827348334679,0.33270991319928905,4.1262777415005444e-05,15.0,13.0,0.8666666666666667,0.0019230769230769247,0.5807046053313999,0.11627906976744189,0.7674418604651162,0.19519999999999996,0.0009615384615384624,0.32170542635658916,1.1513,0.0,0.0,0.32170542635658916,0.0,0.6525,0.78125,0.007988353149749935,0.17637722151161694,0.0014089635330064671
main,3222,O5R,0.62875,0.2575,0.62875,0.62875,0.62875,0.62875,0.62875,2.8911030292510986,12466,392,800,243,260,145,152,0.9998872865145765,0.04827787387845392,0.3566827348334679,0.33270991319928905,4.1262777415005444e-05,15.0,15.0,1.0,0.0,0.5807046053313999,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.62875,0.0067995972133897764,0.12425797695791976,0.0008449041938645223
main,3259,O1,0.70375,0.4075,0.63375,0.705,0.67125,0.67125,0.63375,2.890429973602295,12466,392,800,188,375,29,208,0.9999278640456615,0.052290710056858106,0.2811362438317047,0.26578058058881787,0.00028159125999513163,0.0,0.0,0.0,0.0,0.3022669527605457,0.0,1.0,0.09946714031971574,0.0,0.09885931558935354,0.1963,0.0,0.0,0.09885931558935354,0.0,0.57,0.70375,0.00737504850299079,0.1919182270836398,0.0014154062333498441
main,3259,O2,0.505,0.01,0.505,0.5075,0.505,0.505,0.505,3.0093305110931396,12466,392,800,0,404,0,396,0.9999278640456615,0.052290710056858106,0.2811362438317047,0.26578058058881787,0.00028159125999513163,0.0,0.0,0.0,0.0,0.5442630288009316,0.125,0.375,0.0,0.0,0.0,0.6088,0.0,0.0,0.0,0.0,0.5,0.505,0.006320542709972975,0.11878853689767456,0.0007508080209169527
main,3259,O3,0.6975,0.395,0.505,0.70375,0.6675,0.6675,0.63375,4.5654706954956055,12466,392,800,179,379,25,217,0.9999278640456615,0.052290710056858106,0.2811362438317047,0.26578058058881787,0.00028159125999513163,0.0,0.0,0.0,0.0,0.6254020528179238,0.11627906976744189,0.7674418604651162,0.27598566308243727,0.0,0.09022556390977451,0.2513,0.0,0.0,0.09022556390977451,0.0,0.6925,0.6975,0.007846122417243653,0.2543641871020059,0.0019957725505650075
main,3259,O4,0.67375,0.3475,0.63375,0.67375,0.6675,0.6675,0.63375,2.189096450805664,12466,392,800,153,386,18,243,0.9999278640456615,0.052290710056858106,0.2811362438317047,0.26578058058881787,0.00028159125999513163,15.0,10.0,0.6666666666666666,0.0020000000000000018,0.6254020528179238,0.11627906976744189,0.7674418604651162,0.05936920222634497,0.0010000000000000009,0.01879699248120294,1.1513,0.0,0.0,0.01879699248120294,0.0,0.5399999999999999,0.67375,0.00713890050044663,0.13670837513985595,0.0009759474877011633
main,3259,O5R,0.63375,0.2675,0.63375,0.63375,0.63375,0.63375,0.63375,2.6094377040863037,12466,392,800,253,254,150,143,0.9999278640456615,0.052290710056858106,0.2811362438317047,0.26578058058881787,0.00028159125999513163,15.0,15.0,1.0,0.0,0.6254020528179238,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.63375,0.006817573731749046,0.12875809525501844,0.0008778178079606552
main,3296,O1,0.71125,0.4225,0.62625,0.71375,0.6625,0.6625,0.62625,4.12180757522583,12466,392,800,206,363,40,191,0.9999594238215683,0.046512913135881725,0.33124876324427477,0.3189212601909441,2.1659508482185872e-05,0.0,0.0,0.0,0.0,0.23840051190578915,0.0,1.0,0.11950790861159939,0.0,0.14444444444444465,0.1963,0.0,0.0,0.14444444444444465,0.0,0.5850000000000001,0.71125,0.00746551603867638,0.19219948111168567,0.0014348683088645673
