seed,observer,phase,accuracy,balanced_accuracy,macro_f1,reward,tp,tn,fp,fn,active_hidden_units,active_embedding_units,retrieval_label_precision,combo00_accuracy,combo01_accuracy,combo10_accuracy,combo11_accuracy,retrieved_nodes,retrieved_edges,path_style_diversity,path_phase_diversity,retrieved_dream_fraction,mean_similarity,memory_p1,pathway_reuse_jaccard,pathway_union_active_units,I_param,I_external_memory,I_short_term,durable_no_short_accuracy,stripped_no_durable_accuracy,I_durable_joint,C_att,D_cue,N_sup,A_util,T_gain,I_ret_legacy,R_ret_legacy,U_adapt,Q_proc_legacy,P_chain_legacy,OWGE_legacy,memory_records,memory_edges_directed,memory_dream_records,memory_dream_fraction,resource_cost,base_zero_lora_accuracy,dream_candidates,dream_valid,dream_00,dream_01,dream_10,dream_11,dream_validation_rate
13061,O1,C_style_shift,0.52625,0.526176472426574,0.5261604147034049,0.0525,216,205,192,187,22.41875,30.5075,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O1,A_after_C,1.0,1.0,1.0,1.0,193,207,0,0,21.92,30.51,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O1,B_after_C,0.678,0.675364907706915,0.6756007430959375,0.356,191,148,83,78,23.06,30.536,0.0,0.9420289855072463,0.20454545454545456,0.23711340206185566,0.9491525423728814,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O3,A,1.0,1.0,1.0,1.0,193,207,0,0,31.8325,7.5775,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955614528,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.4345968177520394,0.007937013196843614,0.0034494006778041757,0.0,0.0,0.0,0.0,0.29700000000000004,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O3,B,0.782,0.766515392909445,0.7659326830986217,0.564,261,130,101,8,31.648,11.802,0.0,0.9420289855072463,0.7954545454545454,0.23711340206185566,0.9491525423728814,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2807782872722771,0.675364907706915,0.675364907706915,0.0,0.7567592519356473,0.3333333333333333,0.95,0.13299232736572889,0.0,0.0,0.604,0.782,0.28420247200396026,0.007787803566707241,0.0022133130251394567,0.0,0.0,0.0,0.0,0.29700000000000004,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O3,C,0.47,0.4699391267316316,0.4697315515979965,-0.06,179,197,221,203,31.5075,23.75875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.18711102573953137,0.0,0.0,0.5,0.4699391267316316,0.05671211512559366,0.559025436412045,0.3333333333333333,0.95,0.0,0.19391634980988587,0.09905660377358488,0.4475,0.47,0.2636092872762291,0.2751652181798614,0.07253610704760134,0.0,0.0,0.0,0.0,0.29700000000000004,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O3,C_style_shift,0.645,0.6458238275903019,0.6410424934907354,0.29,216,300,97,187,31.4875,21.69125,0.0,0.0,1.0,0.4947916666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O3,A_after_C,0.8875,0.883419689119171,0.8849979874647806,0.775,148,207,0,45,31.45,21.4575,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O3,B_after_C,0.736,0.741193131527704,0.7359619785249076,0.472,181,187,44,88,31.648,22.97,0.0,0.9420289855072463,0.20454545454545456,0.5360824742268041,0.9491525423728814,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4R,A,1.0,1.0,1.0,1.0,193,207,0,0,31.8375,7.5775,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955614528,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.4345968177520394,0.007937013196843614,0.0034494006778041757,0.0,0.0,0.0,0.0,0.29700000000000004,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4R,B,0.782,0.766515392909445,0.7659326830986217,0.564,261,130,101,8,31.74,11.896,0.0,0.9420289855072463,0.7954545454545454,0.23711340206185566,0.9491525423728814,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.40702973331971,0.6062456750189092,0.675364907706915,0.0,0.7567592519356473,0.3333333333333333,0.95,0.19948849104859337,0.0,0.0,0.656,0.782,0.29421175388052506,0.008005170813371274,0.0023552153451151516,0.0,0.0,0.0,0.0,0.29700000000000004,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4R,C,0.47,0.4699391267316316,0.4697315515979965,-0.06,179,197,221,203,31.62625,22.7525,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.18711102573953137,0.0,0.0,0.5,0.4699391267316316,0.05671211512559366,0.559025436412045,0.3333333333333333,0.95,0.0,0.19391634980988587,0.09905660377358488,0.4475,0.47,0.2636092872762291,0.2751652181798614,0.07253610704760134,0.0,0.0,0.0,0.0,0.29700000000000004,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4R,C_style_shift,0.5075,0.5093474007912945,0.4767283569403218,0.015,106,300,97,297,31.45625,20.3725,0.0,0.0,1.0,0.4947916666666667,0.49074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4R,A_after_C,0.7725,0.7642487046632125,0.7556637019634167,0.545,102,207,0,91,31.415,20.1825,0.0,1.0,1.0,0.5,0.5533980582524272,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4R,B_after_C,0.566,0.5841178647870098,0.549027187218142,0.132,93,190,41,176,31.626,21.58,0.0,0.9420289855072463,0.20454545454545456,0.5360824742268041,0.4689265536723164,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4M,A,1.0,1.0,1.0,1.0,193,207,0,0,31.12,7.655,1.0,1.0,1.0,1.0,1.0,5.9025,6.0,1.0,1.0,0.0,0.9585453663766385,0.4832,0.4785621921182266,14.2775,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955614528,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.3528123504016993,0.007937013196843614,0.0028002762811477006,256.0,2048.0,0.0,0.0,0.6970000000000001,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4M,B,0.714,0.7268623569738811,0.7102342037114338,0.428,150,207,24,119,31.15,10.176,0.6557142857142857,0.9420289855072463,0.7954545454545454,0.7628865979381443,0.4689265536723164,7.466,6.0,1.0,1.444,0.0,0.9584309269189835,0.281409489281433,0.5506354679802955,16.16,0.0,0.0,0.0,0.7268623569738811,0.675364907706915,0.1586318007188006,0.7567592519356473,0.3333333333333333,0.95,0.0,0.0,0.19662921348314594,0.5,0.714,0.2144685414182259,0.41251522426383563,0.08847153846067718,256.0,2048.0,0.0,0.0,0.6970000000000001,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4M,C,0.70125,0.6912309927603397,0.6806899235292447,0.4025,179,382,36,203,31.635,18.8225,0.7614944534632033,0.0,0.8984771573604061,0.9276018099547512,1.0,7.22375,6.0,1.01,1.475,0.0,0.9963340490311384,0.35698753061459826,0.6792675189393939,14.890899621212121,0.5264790626200538,0.41748387249226115,0.02271601022815115,0.6840539592675168,0.4699391267316316,0.4039438550060257,0.559025436412045,0.3333333333333333,0.95,0.010695187165775489,0.5456273764258556,0.4221698113207547,0.5075000000000001,0.70125,0.2582873156599001,0.5316178234299176,0.13731014057067215,256.0,2048.0,0.0,0.0,0.6970000000000001,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4M,C_style_shift,0.62875,0.6315136476426799,0.572137816282173,0.2575,106,397,0,297,31.7625,16.595,0.6791666666666667,0.0,1.0,1.0,0.49074074074074076,6.02,6.0,1.0,1.37125,0.0,0.9528233425319195,0.24246589630609416,0.4594329844006569,14.953333333333335,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4M,A_after_C,0.66,0.6476683937823834,0.6043636363636363,0.32,57,207,0,136,31.73,15.845,0.5511666666666667,1.0,1.0,0.0,0.5533980582524272,6.04,6.0,1.0,1.3825,0.0,0.9555770492553711,0.2552333926695022,0.4360621921182266,14.200833333333332,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4M,B_after_C,0.61,0.6357118717713514,0.5741893219783819,0.22,80,225,6,189,31.832,18.07,0.5398666666666667,0.9420289855072463,0.20454545454545456,0.7628865979381443,0.4689265536723164,6.244,6.0,1.0,1.368,0.0,0.9550905685424804,0.2850281907695817,0.5013021346469623,16.07466666666667,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4D,A,1.0,1.0,1.0,1.0,193,207,0,0,31.12,7.655,1.0,1.0,1.0,1.0,1.0,5.9025,6.0,1.0,1.0,0.0,0.9585453663766385,0.4832,0.4785621921182266,14.2775,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955614528,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.3528123504016993,0.007937013196843614,0.0028002762811477006,256.0,2048.0,0.0,0.0,0.6970000000000001,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4D,B,0.714,0.7268623569738811,0.7102342037114338,0.428,150,207,24,119,31.15,10.176,0.6557142857142857,0.9420289855072463,0.7954545454545454,0.7628865979381443,0.4689265536723164,7.466,6.0,1.0,1.444,0.0,0.9584309269189835,0.281409489281433,0.5506354679802955,16.16,0.0,0.0,0.0,0.7268623569738811,0.675364907706915,0.1586318007188006,0.7567592519356473,0.3333333333333333,0.95,0.0,0.0,0.19662921348314594,0.5,0.714,0.2144685414182259,0.41251522426383563,0.08847153846067718,256.0,2048.0,0.0,0.0,0.6970000000000001,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,O4D,C,0.71375,0.703192715248378,0.6919097726152859,0.4275,179,392,26,203,31.635,19.94875,0.7614944534632033,0.0,0.8984771573604061,0.9728506787330317,1.0,7.22375,6.0,1.01,1.475,0.0,0.9963340490311384,0.35698753061459826,0.6792675189393939,14.890899621212121,0.5448232808298119,0.44005056830265366,0.060576027275069846,0.6840539592675168,0.4699391267316316,0.4039438550060257,0.559025436412045,0.3333333333333333,0.95,0.02802101576182139,0.564638783269962,0.4221698113207547,0.52,0.71375,0.24618204361130616,0.5391128752276307,0.13271990936070524,256.0,2048.0,0.0,0.0,0.8398571428571429,0.3425,640.0,640.0,83.0,132.0,171.0,254.0,1.0
13061,O4D,C_style_shift,0.62875,0.6315136476426799,0.572137816282173,0.2575,106,397,0,297,31.7625,17.9275,0.6791666666666667,0.0,1.0,1.0,0.49074074074074076,6.02,6.0,1.0,1.37125,0.0,0.9528233425319195,0.24246589630609416,0.4594329844006569,14.953333333333335,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.8398571428571429,,640.0,640.0,83.0,132.0,171.0,254.0,1.0
13061,O4D,A_after_C,0.66,0.6476683937823834,0.6043636363636363,0.32,57,207,0,136,31.73,17.1525,0.5511666666666667,1.0,1.0,0.0,0.5533980582524272,6.04,6.0,1.0,1.3825,0.0,0.9555770492553711,0.2552333926695022,0.4360621921182266,14.200833333333332,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.8398571428571429,,640.0,640.0,83.0,132.0,171.0,254.0,1.0
13061,O4D,B_after_C,0.61,0.6357118717713514,0.5741893219783819,0.22,80,225,6,189,31.832,19.518,0.5398666666666667,0.9420289855072463,0.20454545454545456,0.7628865979381443,0.4689265536723164,6.244,6.0,1.0,1.368,0.0,0.9550905685424804,0.2850281907695817,0.5013021346469623,16.07466666666667,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.8398571428571429,,640.0,640.0,83.0,132.0,171.0,254.0,1.0
13114,O1,A,1.0,1.0,1.0,1.0,212,188,0,0,32.0,23.775,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9999999999999999,0.0,0.97,0.0,0.0,0.0,0.5,1.0,0.2633046061055618,0.007937013196843614,0.0020898521334495536,0.0,0.0,0.0,0.0,0.2277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O1,B,0.626,0.6267713887687947,0.625962596259626,0.252,154,159,84,103,18.448,28.976,0.0,0.8742138364779874,0.1941747572815534,0.23333333333333334,0.8986486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6267713887687947,0.6267713887687947,0.0,0.22193592632396753,0.0,0.97,0.0,0.0,0.0,0.5,0.626,0.1412868250191076,0.006789669478243969,0.0009592908435102313,0.0,0.0,0.0,0.0,0.2277,0.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O1,C,0.50375,0.5041825547394982,0.5036871854094034,0.0075,197,206,211,186,23.1,31.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5041825547394982,0.5041825547394982,0.0,0.0001009418023126818,0.0,0.97,0.0,0.0,0.0,0.5,0.50375,0.10649815722881119,0.00631532344237746,0.0006725703089171118,0.0,0.0,0.0,0.0,0.2277,0.50375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O1,C_style_shift,0.48375,0.4836683417085427,0.4835684420304013,-0.0325,201,186,212,201,25.4375,30.4925,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O1,A_after_C,1.0,1.0,1.0,1.0,212,188,0,0,25.5175,30.455,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O1,B_after_C,0.626,0.6267713887687947,0.625962596259626,0.252,154,159,84,103,24.972,30.5,0.0,0.8742138364779874,0.1941747572815534,0.23333333333333334,0.8986486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O3,A,1.0,1.0,1.0,1.0,212,188,0,0,32.0,8.69,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955729233,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.434596817753766,0.007937013196843614,0.00344940067781788,0.0,0.0,0.0,0.0,0.29700000000000004,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O3,B,0.752,0.747097724616099,0.7420922145127207,0.504,237,139,104,20,31.662,9.91,0.0,0.8742138364779874,0.8058252427184466,0.23333333333333334,0.8986486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3223931183902869,0.6267713887687947,0.6267713887687947,0.0,0.6988777507272755,0.3333333333333333,0.95,0.1675531914893617,0.0,0.0,0.626,0.752,0.28069215175096834,0.007779132134238785,0.0021835413375145872,0.0,0.0,0.0,0.0,0.29700000000000004,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O3,C,0.50375,0.5041825547394982,0.5036871854094034,0.0075,197,206,211,186,28.5825,26.10625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1963026114138985,0.0,0.0,0.5041825547394982,0.5041825547394982,0.0,0.5556228492412839,0.3333333333333333,0.95,0.0,0.2028112449799197,0.0,0.5,0.50375,0.26443601254687504,0.00631532344237746,0.0016699989490461,0.0,0.0,0.0,0.0,0.29700000000000004,0.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O3,C_style_shift,0.48375,0.4836683417085427,0.4835684420304013,-0.0325,201,186,212,201,31.3875,23.2175,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O3,A_after_C,1.0,1.0,1.0,1.0,212,188,0,0,31.395,23.215,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O3,B_after_C,0.626,0.6267713887687947,0.625962596259626,0.252,154,159,84,103,31.338,23.848,0.0,0.8742138364779874,0.1941747572815534,0.23333333333333334,0.8986486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4R,A,1.0,1.0,1.0,1.0,212,188,0,0,32.0,8.69,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955729233,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.434596817753766,0.007937013196843614,0.00344940067781788,0.0,0.0,0.0,0.0,0.29700000000000004,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4R,B,0.752,0.747097724616099,0.7420922145127207,0.504,237,139,104,20,31.662,9.646,0.0,0.8742138364779874,0.8058252427184466,0.23333333333333334,0.8986486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3223931183902869,0.6267713887687947,0.6267713887687947,0.0,0.6988777507272755,0.3333333333333333,0.95,0.1675531914893617,0.0,0.0,0.626,0.752,0.28069215175096834,0.007779132134238785,0.0021835413375145872,0.0,0.0,0.0,0.0,0.29700000000000004,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4R,C,0.50375,0.5041825547394982,0.5036871854094034,0.0075,197,206,211,186,30.2125,24.04,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1963026114138985,0.0,0.0,0.5041825547394982,0.5041825547394982,0.0,0.5556228492412839,0.3333333333333333,0.95,0.0,0.2028112449799197,0.0,0.5,0.50375,0.26443601254687504,0.00631532344237746,0.0016699989490461,0.0,0.0,0.0,0.0,0.29700000000000004,0.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4R,C_style_shift,0.48375,0.4836683417085427,0.4835684420304013,-0.0325,201,186,212,201,30.0175,21.04625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4R,A_after_C,1.0,1.0,1.0,1.0,212,188,0,0,30.08,21.1475,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4R,B_after_C,0.626,0.6267713887687947,0.625962596259626,0.252,154,159,84,103,29.408,21.584,0.0,0.8742138364779874,0.1941747572815534,0.23333333333333334,0.8986486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29700000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4M,A,1.0,1.0,1.0,1.0,212,188,0,0,32.0,7.1375,1.0,1.0,1.0,1.0,1.0,6.4225,6.0,1.0,1.0,0.0,0.9544039323925972,0.5287999999999999,0.5100523399014779,15.5775,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955729233,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.352812350403101,0.007937013196843614,0.002800276281158826,256.0,2048.0,0.0,0.0,0.6970000000000001,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4M,B,0.752,0.747097724616099,0.7420922145127207,0.504,237,139,104,20,29.732,16.198,0.6248530303030303,0.8742138364779874,0.8058252427184466,0.23333333333333334,0.8986486486486487,8.066,6.0,1.312,1.868,0.0,0.9617420945167542,0.5985415298732419,0.4678379907448873,14.1392,0.0,0.0,0.5044786421321787,0.48962386511024647,0.6267713887687947,0.0,0.6988777507272755,0.3333333333333333,0.95,0.34308510638297873,0.0,0.0,0.758,0.752,0.24931980893676722,0.008291429242411757,0.0020672175545308237,256.0,2048.0,0.0,0.0,0.6970000000000001,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4M,C,0.7675,0.7571801566579635,0.7484787018255579,0.535,197,417,0,186,31.08375,22.62625,0.801251939033189,0.0,1.0,1.0,1.0,7.06625,6.0,1.2325,1.86,0.0,0.9955866133421659,0.28561738716631235,0.649130808080808,15.128037878787877,0.6064001461498645,0.5102636148382005,0.0,0.7571801566579635,0.5041825547394982,0.5102636148382005,0.5556228492412839,0.3333333333333333,0.95,0.0,0.6265060240963854,0.5314861460957178,0.5,0.7675,0.2664477948384853,0.5886369626310735,0.15684102065347338,256.0,2048.0,0.0,0.0,0.6970000000000001,0.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4M,C_style_shift,0.62625,0.6281094527363185,0.5674307156743071,0.2525,103,398,0,299,31.45625,20.60625,0.6765000000000001,0.0,1.0,1.0,0.5124378109452736,5.90625,6.0,1.25125,1.5025,0.0,0.9519783829897642,0.18297482294617168,0.44679710591133004,15.116,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4M,A_after_C,0.605,0.6273584905660378,0.5550674438906255,0.21,54,188,0,158,31.4375,20.9125,0.5559999999999999,1.0,1.0,0.0,0.5046728971962616,5.9325,6.0,1.245,1.49,0.0,0.9508671087026596,0.1879088279251417,0.4570523399014778,15.4875,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4M,B_after_C,0.604,0.6142255528334214,0.5494347454078753,0.208,64,238,5,193,31.398,21.41,0.5563999999999999,0.8742138364779874,0.1941747572815534,0.7666666666666667,0.5,5.916,6.0,1.318,1.636,0.0,0.9585343135595321,0.2026221775615863,0.42719556650246304,14.028799999999999,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.6970000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4D,A,1.0,1.0,1.0,1.0,212,188,0,0,32.0,7.1375,1.0,1.0,1.0,1.0,1.0,6.4225,6.0,1.0,1.0,0.0,0.9544039323925972,0.5287999999999999,0.5100523399014779,15.5775,1.0,0.0,0.0,1.0,1.0,0.0,0.8888888955729233,0.3333333333333333,0.95,0.0,1.0,0.0,0.5,1.0,0.352812350403101,0.007937013196843614,0.002800276281158826,256.0,2048.0,0.0,0.0,0.6970000000000001,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4D,B,0.752,0.747097724616099,0.7420922145127207,0.504,237,139,104,20,29.732,16.198,0.6248530303030303,0.8742138364779874,0.8058252427184466,0.23333333333333334,0.8986486486486487,8.066,6.0,1.312,1.868,0.0,0.9617420945167542,0.5985415298732419,0.4678379907448873,14.1392,0.0,0.0,0.5044786421321787,0.48962386511024647,0.6267713887687947,0.0,0.6988777507272755,0.3333333333333333,0.95,0.34308510638297873,0.0,0.0,0.758,0.752,0.24931980893676722,0.008291429242411757,0.0020672175545308237,256.0,2048.0,0.0,0.0,0.6970000000000001,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13114,O4D,C,0.7675,0.7571801566579635,0.7484787018255579,0.535,197,417,0,186,30.9575,22.985,0.801251939033189,0.0,1.0,1.0,1.0,7.06625,6.0,1.2325,1.86,0.0,0.9955866133421659,0.28561738716631235,0.649130808080808,15.128037878787877,0.6064001461498645,0.5102636148382005,0.0,0.7571801566579635,0.5041825547394982,0.5102636148382005,0.5556228492412839,0.3333333333333333,0.95,0.0,0.6265060240963854,0.5314861460957178,0.5,0.7675,0.24966790978032766,0.5886369626310735,0.14696376007954096,256.0,2048.0,0.0,0.0,0.8398571428571429,0.3775,640.0,640.0,70.0,110.0,201.0,259.0,1.0
13114,O4D,C_style_shift,0.62625,0.6281094527363185,0.5674307156743071,0.2525,103,398,0,299,31.585,19.765,0.6765000000000001,0.0,1.0,1.0,0.5124378109452736,5.90625,6.0,1.25125,1.5025,0.0,0.9519783829897642,0.18297482294617168,0.44679710591133004,15.116,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.8398571428571429,,640.0,640.0,70.0,110.0,201.0,259.0,1.0
13114,O4D,A_after_C,0.605,0.6273584905660378,0.5550674438906255,0.21,54,188,0,158,31.55,20.0075,0.5559999999999999,1.0,1.0,0.0,0.5046728971962616,5.9325,6.0,1.245,1.49,0.0,0.9508671087026596,0.1879088279251417,0.4570523399014778,15.4875,,,,,,,,,,,,,,,,,,256.0,2048.0,0.0,0.0,0.8398571428571429,,640.0,640.0,70.0,110.0,201.0,259.0,1.0
