seed,observer,phase,embed_lora_norm,embed_effective_rank,embed_significant_sv,embed_changed_fraction,embed_positive_fraction,embed_negative_fraction,policy_lora_norm,policy_effective_rank,policy_significant_sv,policy_changed_fraction,policy_positive_fraction,policy_negative_fraction,total_lora_norm
12955,O4R,B,1.525164246559143,2.3005387783050537,3.0,0.6552734375,0.314453125,0.3408203125,1.1848536729812622,1.0000007152557373,1.0,1.0,0.5,0.5,1.9313218803087968
12955,O4R,C,2.3888001441955566,2.9773776531219482,4.0,0.80078125,0.3984375,0.40234375,1.7326173782348633,1.0000004768371582,1.0,0.96875,0.484375,0.484375,2.950987819065027
12955,O4M,A,1.4996901750564575,1.3151251077651978,2.0,0.90625,0.44140625,0.46484375,0.43709519505500793,1.000001072883606,1.0,0.96875,0.484375,0.484375,1.5620892518358365
12955,O4M,B,3.238893747329712,1.3580687046051025,1.0,0.8330078125,0.4130859375,0.419921875,1.456903100013733,1.0000004768371582,1.0,0.96875,0.484375,0.484375,3.5514784737234617
12955,O4M,C,1.9099490642547607,1.6499210596084595,2.0,0.8583984375,0.4248046875,0.43359375,0.49795302748680115,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.9737939724375761
12955,O4D,A,1.4996901750564575,1.3151251077651978,2.0,0.90625,0.44140625,0.46484375,0.43709519505500793,1.000001072883606,1.0,0.96875,0.484375,0.484375,1.5620892518358365
12955,O4D,B,3.238893747329712,1.3580687046051025,1.0,0.8330078125,0.4130859375,0.419921875,1.456903100013733,1.0000004768371582,1.0,0.96875,0.484375,0.484375,3.5514784737234617
12955,O4D,C,1.8353052139282227,1.702012538909912,3.0,0.8994140625,0.4423828125,0.45703125,0.6511756777763367,1.0000008344650269,1.0,0.96875,0.484375,0.484375,1.9474021134833943
13008,O1,A,2.4832746982574463,1.9428995847702026,3.0,0.9140625,0.466796875,0.447265625,1.0118930339813232,1.000246286392212,1.0,0.96875,0.484375,0.484375,2.6815258229645185
13008,O1,B,18.97849464416504,1.1638998985290527,1.0,0.853515625,0.4306640625,0.4228515625,1.0989223718643188,1.0023831129074097,1.0,1.0,0.5,0.5,19.010283778470665
13008,O1,C,14.015096664428711,1.2148544788360596,1.0,0.9130859375,0.4609375,0.4521484375,1.2764363288879395,1.00232994556427,1.0,0.96875,0.484375,0.484375,14.07310286379609
13008,O3,A,1.3293718099594116,1.7597662210464478,3.0,0.9306640625,0.4560546875,0.474609375,0.32927843928337097,1.0000008344650269,1.0,0.90625,0.453125,0.453125,1.3695450703396566
13008,O3,B,0.49219974875450134,2.541804790496826,3.0,0.8623046875,0.4140625,0.4482421875,1.2703728675842285,1.0000007152557373,1.0,1.0,0.5,0.5,1.36239047830208
13008,O3,C,5.263876914978027,1.8842480182647705,2.0,0.8779296875,0.4599609375,0.41796875,1.5316922664642334,1.0000004768371582,1.0,0.9375,0.46875,0.46875,5.482196765456794
13008,O4R,A,1.3296838998794556,1.7597181797027588,3.0,0.9306640625,0.4560546875,0.474609375,0.32930678129196167,1.000001072883606,1.0,0.90625,0.453125,0.453125,1.3698548207030954
13008,O4R,B,0.44080650806427,2.662590980529785,3.0,0.8330078125,0.3984375,0.4345703125,1.2316274642944336,1.0000003576278687,1.0,0.96875,0.484375,0.484375,1.308134774538217
13008,O4R,C,5.170106887817383,1.6947569847106934,2.0,0.880859375,0.470703125,0.41015625,1.5712627172470093,1.0000003576278687,1.0,0.9375,0.46875,0.46875,5.403598038165607
13008,O4M,A,1.400720238685608,1.7326735258102417,3.0,0.9384765625,0.4599609375,0.478515625,0.42014065384864807,1.0000019073486328,1.0,0.96875,0.484375,0.484375,1.4623731931623458
13008,O4M,B,2.888636827468872,1.568071961402893,2.0,0.77734375,0.38671875,0.390625,1.610327124595642,1.0000008344650269,1.0,1.0,0.5,0.5,3.3071704173232286
13008,O4M,C,5.757640361785889,1.340256690979004,2.0,0.9296875,0.4677734375,0.4619140625,2.269209861755371,1.0000004768371582,1.0,1.0,0.5,0.5,6.188678044005341
13008,O4D,A,1.400720238685608,1.7326735258102417,3.0,0.9384765625,0.4599609375,0.478515625,0.42014065384864807,1.0000019073486328,1.0,0.96875,0.484375,0.484375,1.4623731931623458
13008,O4D,B,2.888636827468872,1.568071961402893,2.0,0.77734375,0.38671875,0.390625,1.610327124595642,1.0000008344650269,1.0,1.0,0.5,0.5,3.3071704173232286
13008,O4D,C,5.181055068969727,1.3685494661331177,2.0,0.921875,0.4609375,0.4609375,1.6589027643203735,1.0000004768371582,1.0,1.0,0.5,0.5,5.4401553295072995
13061,O1,A,2.2889609336853027,1.389337420463562,2.0,0.9287109375,0.474609375,0.4541015625,0.9908161759376526,1.000280499458313,1.0,1.0,0.5,0.5,2.494205053807166
13061,O1,B,19.323030471801758,1.0588427782058716,1.0,0.869140625,0.43359375,0.435546875,1.1648672819137573,1.00132417678833,1.0,0.96875,0.484375,0.484375,19.358109990354233
13061,O1,C,13.60018253326416,1.0798492431640625,1.0,0.8271484375,0.4169921875,0.41015625,1.3336549997329712,1.0023664236068726,1.0,1.0,0.5,0.5,13.665416224777651
13061,O3,A,1.0866622924804688,1.1281580924987793,1.0,0.873046875,0.4306640625,0.4423828125,0.31689882278442383,1.000001311302185,1.0,0.90625,0.453125,0.453125,1.1319274719614598
13061,O3,B,0.5744996666908264,2.1298439502716064,2.0,0.85546875,0.431640625,0.423828125,1.215994119644165,1.0000005960464478,1.0,1.0,0.5,0.5,1.3448760411417324
13061,O3,C,5.564748764038086,1.8646340370178223,3.0,0.8544921875,0.4287109375,0.42578125,1.6790636777877808,1.0000007152557373,1.0,1.0,0.5,0.5,5.8125453667846445
13061,O4R,A,1.0859990119934082,1.1269046068191528,1.0,0.8720703125,0.4306640625,0.44140625,0.3152698576450348,1.000001311302185,1.0,0.90625,0.453125,0.453125,1.130835504036807
13061,O4R,B,0.6554858684539795,2.049955368041992,2.0,0.9033203125,0.451171875,0.4521484375,1.2269010543823242,1.0000004768371582,1.0,1.0,0.5,0.5,1.3910240547838584
13061,O4R,C,4.116462707519531,2.4018735885620117,3.0,0.845703125,0.4287109375,0.4169921875,1.673348307609558,1.0000004768371582,1.0,1.0,0.5,0.5,4.443575112561821
13061,O4M,A,1.0638443231582642,1.1333308219909668,1.0,0.8779296875,0.431640625,0.4462890625,0.4068256914615631,1.0000025033950806,1.0,0.875,0.4375,0.4375,1.1389784401599725
13061,O4M,B,0.4650706946849823,1.9966456890106201,2.0,0.60546875,0.2998046875,0.3056640625,1.235041618347168,1.0000011920928955,1.0,1.0,0.5,0.5,1.3197039630554892
13061,O4M,C,2.090006113052368,1.5947315692901611,2.0,0.955078125,0.4814453125,0.4736328125,1.4274290800094604,1.0000011920928955,1.0,0.9375,0.46875,0.46875,2.5309443555821063
13061,O4D,A,1.0638443231582642,1.1333308219909668,1.0,0.8779296875,0.431640625,0.4462890625,0.4068256914615631,1.0000025033950806,1.0,0.875,0.4375,0.4375,1.1389784401599725
13061,O4D,B,0.4650706946849823,1.9966456890106201,2.0,0.60546875,0.2998046875,0.3056640625,1.235041618347168,1.0000011920928955,1.0,1.0,0.5,0.5,1.3197039630554892
13061,O4D,C,2.2965028285980225,1.74922513961792,2.0,0.955078125,0.478515625,0.4765625,1.4259577989578247,1.000001072883606,1.0,0.96875,0.484375,0.484375,2.703198269858754
13114,O1,A,2.374777317047119,1.4417041540145874,2.0,0.9619140625,0.4892578125,0.47265625,0.9669033885002136,1.0002071857452393,1.0,1.0,0.5,0.5,2.5640728281885266
13114,O1,B,18.137245178222656,1.082016944885254,1.0,0.884765625,0.4443359375,0.4404296875,1.2352609634399414,1.000327706336975,1.0,1.0,0.5,0.5,18.17926104941451
13114,O1,C,12.521905899047852,1.1117280721664429,1.0,0.8876953125,0.4453125,0.4423828125,1.0930883884429932,1.0003397464752197,1.0,0.96875,0.484375,0.484375,12.56952543135811
13114,O3,A,1.4885262250900269,1.4940545558929443,2.0,0.84765625,0.4150390625,0.4326171875,0.31115853786468506,1.000001311302185,1.0,0.9375,0.46875,0.46875,1.5207004828258766
13114,O3,B,1.1228725910186768,2.270031690597534,3.0,0.8271484375,0.4130859375,0.4140625,1.1194489002227783,1.0000007152557373,1.0,0.9375,0.46875,0.46875,1.585562580244307
13114,O3,C,6.566622734069824,1.6197885274887085,2.0,0.7294921875,0.3720703125,0.357421875,1.548324465751648,1.0000009536743164,1.0,1.0,0.5,0.5,6.746691247037156
13114,O4R,A,1.4887971878051758,1.4939706325531006,2.0,0.84765625,0.4150390625,0.4326171875,0.31131651997566223,1.0000007152557373,1.0,0.9375,0.46875,0.46875,1.5209980414275217
13114,O4R,B,0.9868534803390503,2.3893704414367676,3.0,0.82421875,0.408203125,0.416015625,1.1574276685714722,1.0000004768371582,1.0,0.9375,0.46875,0.46875,1.5210255091983467
13114,O4R,C,4.963993549346924,1.9800275564193726,3.0,0.7177734375,0.37109375,0.3466796875,1.5431506633758545,1.0000004768371582,1.0,1.0,0.5,0.5,5.198321452914894
13114,O4M,A,1.580467700958252,1.474055528640747,2.0,0.87890625,0.427734375,0.451171875,0.4440491795539856,1.0000016689300537,1.0,1.0,0.5,0.5,1.6416631285482506
13114,O4M,B,3.050959348678589,1.4513205289840698,2.0,0.6142578125,0.29296875,0.3212890625,1.1037232875823975,1.0000011920928955,1.0,0.96875,0.484375,0.484375,3.2444657561516927
13114,O4M,C,3.133894920349121,1.8491270542144775,2.0,0.7568359375,0.37890625,0.3779296875,1.3353140354156494,1.000001072883606,1.0,0.9375,0.46875,0.46875,3.406517421791359
13114,O4D,A,1.580467700958252,1.474055528640747,2.0,0.87890625,0.427734375,0.451171875,0.4440491795539856,1.0000016689300537,1.0,1.0,0.5,0.5,1.6416631285482506
13114,O4D,B,3.050959348678589,1.4513205289840698,2.0,0.6142578125,0.29296875,0.3212890625,1.1037232875823975,1.0000011920928955,1.0,0.96875,0.484375,0.484375,3.2444657561516927
13114,O4D,C,2.8434438705444336,1.9243415594100952,2.0,0.7236328125,0.3671875,0.3564453125,1.3278449773788452,1.0000009536743164,1.0,0.9375,0.46875,0.46875,3.138207343195624
13167,O1,A,2.221877098083496,1.631343960762024,2.0,0.9609375,0.4931640625,0.4677734375,0.9662787914276123,1.0005196332931519,1.0,1.0,0.5,0.5,2.4228975508161184
13167,O1,B,17.101106643676758,1.137763261795044,1.0,0.8974609375,0.451171875,0.4462890625,1.125960350036621,1.0013694763183594,1.0,0.96875,0.484375,0.484375,17.138133945918966
13167,O1,C,13.942835807800293,1.160886287689209,1.0,0.9130859375,0.4638671875,0.44921875,1.2877545356750488,1.0014326572418213,1.0,0.96875,0.484375,0.484375,14.002177763027783
13167,O3,A,1.3918596506118774,1.829034686088562,2.0,0.9765625,0.4775390625,0.4990234375,0.30776652693748474,1.0000011920928955,1.0,0.84375,0.421875,0.421875,1.4254801023180153
13167,O3,B,0.9689362049102783,2.7340915203094482,3.0,0.7607421875,0.3779296875,0.3828125,1.231032371520996,1.0000007152557373,1.0,1.0,0.5,0.5,1.5666135671947121
13167,O3,C,5.458800792694092,2.0605835914611816,3.0,0.8125,0.4013671875,0.4111328125,1.8815940618515015,1.0000007152557373,1.0,0.9375,0.46875,0.46875,5.773984959099952
13167,O4R,A,1.409769892692566,1.8078700304031372,2.0,0.9814453125,0.4794921875,0.501953125,0.31038856506347656,1.0000008344650269,1.0,0.84375,0.421875,0.421875,1.4435346243386658
13167,O4R,B,1.131462812423706,2.556612730026245,3.0,0.736328125,0.37109375,0.365234375,1.2160574197769165,1.0000004768371582,1.0,1.0,0.5,0.5,1.6610249077278325
13167,O4R,C,4.833409309387207,2.0806941986083984,4.0,0.86328125,0.4404296875,0.4228515625,1.6401891708374023,1.0000008344650269,1.0,0.90625,0.453125,0.453125,5.10412245819036
13167,O4M,A,1.4281604290008545,1.82770574092865,2.0,0.939453125,0.4609375,0.478515625,0.4612734615802765,1.0000008344650269,1.0,0.9375,0.46875,0.46875,1.500804923140298
13167,O4M,B,0.7573748826980591,2.496979236602783,3.0,0.6005859375,0.30078125,0.2998046875,1.2687987089157104,1.0000007152557373,1.0,1.0,0.5,0.5,1.4776558722138495
13167,O4M,C,2.92415189743042,2.5687408447265625,4.0,0.779296875,0.38671875,0.392578125,1.5537797212600708,1.0000008344650269,1.0,0.96875,0.484375,0.484375,3.3113283952886565
13167,O4D,A,1.4281604290008545,1.82770574092865,2.0,0.939453125,0.4609375,0.478515625,0.4612734615802765,1.0000008344650269,1.0,0.9375,0.46875,0.46875,1.500804923140298
13167,O4D,B,0.7573748826980591,2.496979236602783,3.0,0.6005859375,0.30078125,0.2998046875,1.2687987089157104,1.0000007152557373,1.0,1.0,0.5,0.5,1.4776558722138495
13167,O4D,C,3.0193920135498047,2.490504026412964,4.0,0.8125,0.4072265625,0.4052734375,1.4789458513259888,1.0000004768371582,1.0,0.9375,0.46875,0.46875,3.3621435071458055
13220,O1,A,2.419067621231079,1.6984772682189941,2.0,0.8828125,0.4501953125,0.4326171875,0.9745653867721558,1.0002686977386475,1.0,1.0,0.5,0.5,2.6080003545212476
13220,O1,B,18.702322006225586,1.132480502128601,1.0,0.8603515625,0.4296875,0.4306640625,1.1701618432998657,1.0008903741836548,1.0,1.0,0.5,0.5,18.738893434887363
13220,O1,C,14.707443237304688,1.160290241241455,1.0,0.9326171875,0.4658203125,0.466796875,1.2544777393341064,1.0010285377502441,1.0,0.9375,0.46875,0.46875,14.76084689226957
13220,O3,A,1.6759313344955444,1.4692771434783936,2.0,0.900390625,0.4462890625,0.4541015625,0.2666259706020355,1.0000008344650269,1.0,0.96875,0.484375,0.484375,1.6970077330829976
13220,O3,B,1.9113504886627197,2.2471675872802734,2.0,0.7060546875,0.34765625,0.3583984375,1.2147643566131592,1.0000004768371582,1.0,1.0,0.5,0.5,2.2647103860337197
13220,O3,C,3.3180437088012695,2.448261022567749,3.0,0.8232421875,0.4140625,0.4091796875,1.6860030889511108,1.0000007152557373,1.0,0.96875,0.484375,0.484375,3.721830258013975
13220,O4R,A,1.6220325231552124,1.4945155382156372,2.0,0.9013671875,0.447265625,0.4541015625,0.2780967950820923,1.000001311302185,1.0,0.96875,0.484375,0.484375,1.6456996486625972
13220,O4R,B,2.312769889831543,1.941969871520996,3.0,0.638671875,0.30859375,0.330078125,1.1379377841949463,1.0000004768371582,1.0,0.96875,0.484375,0.484375,2.5775583337744097
13220,O4R,C,2.0268285274505615,2.565995693206787,4.0,0.8251953125,0.4287109375,0.396484375,0.4544626474380493,1.0000019073486328,1.0,0.96875,0.484375,0.484375,2.0771543461196647
13220,O4M,A,1.751988410949707,1.4474667310714722,2.0,0.93359375,0.4638671875,0.4697265625,0.3955850601196289,1.0000016689300537,1.0,0.96875,0.484375,0.484375,1.7960932414248236
13220,O4M,B,3.3486084938049316,1.3176003694534302,1.0,0.91796875,0.453125,0.46484375,1.2077505588531494,1.0000011920928955,1.0,0.96875,0.484375,0.484375,3.559752836531299
13220,O4M,C,7.483467102050781,1.1886436939239502,1.0,0.9072265625,0.451171875,0.4560546875,2.235675811767578,1.0000007152557373,1.0,1.0,0.5,0.5,7.810283362516301
13220,O4D,A,1.751988410949707,1.4474667310714722,2.0,0.93359375,0.4638671875,0.4697265625,0.3955850601196289,1.0000016689300537,1.0,0.96875,0.484375,0.484375,1.7960932414248236
13220,O4D,B,3.3486084938049316,1.3176003694534302,1.0,0.91796875,0.453125,0.46484375,1.2077505588531494,1.0000011920928955,1.0,0.96875,0.484375,0.484375,3.559752836531299
13220,O4D,C,7.2855143547058105,1.1870718002319336,1.0,0.919921875,0.455078125,0.46484375,1.7059818506240845,1.0000008344650269,1.0,1.0,0.5,0.5,7.482586016029699
13273,O1,A,2.650609254837036,1.4579724073410034,2.0,0.9609375,0.4853515625,0.4755859375,0.9736475944519043,1.0004801750183105,1.0,1.0,0.5,0.5,2.823777445198139
13273,O1,B,8.097633361816406,1.181852102279663,1.0,0.8408203125,0.4189453125,0.421875,0.14851567149162292,1.0079894065856934,1.0,0.9375,0.46875,0.46875,8.09899518255695
13273,O1,C,7.996180057525635,1.1856131553649902,1.0,0.798828125,0.396484375,0.40234375,0.2837962806224823,1.0066605806350708,1.0,0.96875,0.484375,0.484375,8.001214647868522
13273,O3,A,1.5302631855010986,1.1236941814422607,1.0,0.9365234375,0.4765625,0.4599609375,0.2846682369709015,1.000001072883606,1.0,1.0,0.5,0.5,1.5565157956282007
13273,O3,B,1.4330540895462036,1.6691367626190186,2.0,0.5810546875,0.28515625,0.2958984375,1.252976655960083,1.0000004768371582,1.0,1.0,0.5,0.5,1.903574144588545
13273,O3,C,2.2171409130096436,2.4450936317443848,3.0,0.7021484375,0.349609375,0.3525390625,1.769681692123413,1.0000004768371582,1.0,0.96875,0.484375,0.484375,2.836809320271284
13273,O4R,A,1.5461505651474,1.1230857372283936,1.0,0.9375,0.4765625,0.4609375,0.282853901386261,1.0000004768371582,1.0,1.0,0.5,0.5,1.5718103892120872
13273,O4R,B,1.219396948814392,1.560675024986267,2.0,0.4970703125,0.2421875,0.2548828125,1.1786012649536133,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.6958861578915332
13273,O4R,C,1.8473358154296875,2.4908840656280518,3.0,0.787109375,0.4033203125,0.3837890625,1.741572618484497,1.0000003576278687,1.0,1.0,0.5,0.5,2.5388432012285076
13273,O4M,A,1.5844323635101318,1.1204450130462646,1.0,0.9423828125,0.478515625,0.4638671875,0.40442925691604614,1.0000011920928955,1.0,0.96875,0.484375,0.484375,1.635233603613859
13273,O4M,B,2.600501775741577,1.2578752040863037,1.0,0.8779296875,0.4404296875,0.4375,1.3706681728363037,1.0000003576278687,1.0,1.0,0.5,0.5,2.9396157445593984
13273,O4M,C,1.9712035655975342,1.3590166568756104,1.0,0.72265625,0.357421875,0.365234375,0.6370517015457153,1.0000004768371582,1.0,0.9375,0.46875,0.46875,2.0715883682495235
13273,O4D,A,1.5844323635101318,1.1204450130462646,1.0,0.9423828125,0.478515625,0.4638671875,0.40442925691604614,1.0000011920928955,1.0,0.96875,0.484375,0.484375,1.635233603613859
13273,O4D,B,2.600501775741577,1.2578752040863037,1.0,0.8779296875,0.4404296875,0.4375,1.3706681728363037,1.0000003576278687,1.0,1.0,0.5,0.5,2.9396157445593984
13273,O4D,C,1.9445677995681763,1.3417320251464844,1.0,0.73046875,0.36328125,0.3671875,0.7594671249389648,1.0000009536743164,1.0,0.96875,0.484375,0.484375,2.087614485718203
13326,O1,A,2.190617322921753,1.7481671571731567,3.0,0.9248046875,0.4716796875,0.453125,0.9683789014816284,1.0006238222122192,1.0,1.0,0.5,0.5,2.3951120959820718
13326,O1,B,15.662514686584473,1.1464377641677856,1.0,0.927734375,0.4638671875,0.4638671875,1.194412112236023,1.0014381408691406,1.0,1.0,0.5,0.5,15.707991170144272
13326,O1,C,10.998337745666504,1.1994493007659912,1.0,0.7783203125,0.3935546875,0.384765625,1.2247061729431152,1.001315712928772,1.0,0.96875,0.484375,0.484375,11.06631548338459
13326,O3,A,1.2849581241607666,1.9663110971450806,3.0,0.88671875,0.439453125,0.447265625,0.3248854875564575,1.000001072883606,1.0,0.875,0.4375,0.4375,1.3253935117056945
13326,O3,B,2.5552210807800293,2.315439462661743,3.0,0.693359375,0.3388671875,0.3544921875,1.1750922203063965,1.0000008344650269,1.0,1.0,0.5,0.5,2.8124715994810114
13326,O3,C,3.1066243648529053,2.5813872814178467,4.0,0.7490234375,0.373046875,0.3759765625,1.6150848865509033,1.0000007152557373,1.0,0.96875,0.484375,0.484375,3.501373178491956
13326,O4R,A,1.3078155517578125,1.955221176147461,3.0,0.88671875,0.4375,0.44921875,0.3276793360710144,1.000001072883606,1.0,0.875,0.4375,0.4375,1.3482415453870025
13326,O4R,B,2.819202423095703,2.2336978912353516,3.0,0.712890625,0.34765625,0.365234375,1.242069125175476,1.0000004768371582,1.0,1.0,0.5,0.5,3.080687912480402
13326,O4R,C,1.6472965478897095,3.4462685585021973,4.0,0.8564453125,0.4189453125,0.4375,1.6641546487808228,1.0000007152557373,1.0,0.96875,0.484375,0.484375,2.341579939218001
13326,O4M,A,1.380311369895935,1.9238685369491577,3.0,0.892578125,0.439453125,0.453125,0.46721965074539185,1.000001072883606,1.0,0.96875,0.484375,0.484375,1.4572418055719643
13326,O4M,B,3.3514223098754883,1.641836404800415,2.0,0.73828125,0.3642578125,0.3740234375,1.4762452840805054,1.0000007152557373,1.0,1.0,0.5,0.5,3.662148500252425
13326,O4M,C,5.659335136413574,1.4212316274642944,2.0,0.7490234375,0.3740234375,0.375,2.3349413871765137,1.0000007152557373,1.0,1.0,0.5,0.5,6.1220932259967284
13326,O4D,A,1.380311369895935,1.9238685369491577,3.0,0.892578125,0.439453125,0.453125,0.46721965074539185,1.000001072883606,1.0,0.96875,0.484375,0.484375,1.4572418055719643
13326,O4D,B,3.3514223098754883,1.641836404800415,2.0,0.73828125,0.3642578125,0.3740234375,1.4762452840805054,1.0000007152557373,1.0,1.0,0.5,0.5,3.662148500252425
13326,O4D,C,5.425442218780518,1.4343332052230835,2.0,0.7451171875,0.376953125,0.3681640625,1.6133307218551636,1.0000004768371582,1.0,1.0,0.5,0.5,5.660234914507327
13379,O1,A,2.420452833175659,1.3337469100952148,2.0,0.8896484375,0.4453125,0.4443359375,0.9960449934005737,1.0003330707550049,1.0,1.0,0.5,0.5,2.6173837216782765
13379,O1,B,18.10669708251953,1.0627853870391846,1.0,0.9501953125,0.4765625,0.4736328125,1.2115318775177002,1.0016112327575684,1.0,1.0,0.5,0.5,18.147184044042834
13379,O1,C,11.896512031555176,1.0901358127593994,1.0,0.8662109375,0.44140625,0.4248046875,1.2679640054702759,1.0021576881408691,1.0,0.96875,0.484375,0.484375,11.963892812797399
13379,O3,A,1.3482273817062378,1.9201613664627075,3.0,0.861328125,0.4404296875,0.4208984375,0.40589264035224915,1.0000004768371582,1.0,0.90625,0.453125,0.453125,1.4080006776541614
13379,O3,B,2.740375280380249,1.6535606384277344,3.0,0.53125,0.267578125,0.263671875,1.1043039560317993,1.0000007152557373,1.0,0.9375,0.46875,0.46875,2.954512464794591
13379,O3,C,2.278268814086914,2.5315961837768555,4.0,0.7734375,0.3779296875,0.3955078125,1.3330626487731934,1.0000004768371582,1.0,0.96875,0.484375,0.484375,2.639614520113722
13379,O4R,A,1.3739707469940186,1.8984625339508057,3.0,0.8134765625,0.41796875,0.3955078125,0.41006380319595337,1.0000011920928955,1.0,0.90625,0.453125,0.453125,1.4338577113112831
13379,O4R,B,2.4365665912628174,1.6923751831054688,3.0,0.5439453125,0.275390625,0.2685546875,1.1311581134796143,1.0000007152557373,1.0,0.96875,0.484375,0.484375,2.6863312214521993
13379,O4R,C,2.258338689804077,2.500084638595581,4.0,0.7529296875,0.37109375,0.3818359375,1.3549753427505493,1.0000004768371582,1.0,1.0,0.5,0.5,2.633638513032486
13379,O4M,A,1.3997565507888794,1.8947131633758545,3.0,0.8701171875,0.439453125,0.4306640625,0.5327607989311218,1.0000007152557373,1.0,0.84375,0.421875,0.421875,1.4977157508533145
13379,O4M,B,2.8198330402374268,2.015636920928955,2.0,0.74609375,0.369140625,0.376953125,1.2057464122772217,1.000001072883606,1.0,1.0,0.5,0.5,3.0668033496678655
13379,O4M,C,1.8090916872024536,2.313188076019287,3.0,0.833984375,0.4189453125,0.4150390625,1.5750538110733032,1.0000008344650269,1.0,0.9375,0.46875,0.46875,2.3986678053622925
13379,O4D,A,1.3997565507888794,1.8947131633758545,3.0,0.8701171875,0.439453125,0.4306640625,0.5327607989311218,1.0000007152557373,1.0,0.84375,0.421875,0.421875,1.4977157508533145
13379,O4D,B,2.8198330402374268,2.015636920928955,2.0,0.74609375,0.369140625,0.376953125,1.2057464122772217,1.000001072883606,1.0,1.0,0.5,0.5,3.0668033496678655
13379,O4D,C,1.784377932548523,2.2961466312408447,3.0,0.849609375,0.4296875,0.419921875,1.571274995803833,1.0000004768371582,1.0,0.96875,0.484375,0.484375,2.377584849927438
13432,O1,A,2.428112745285034,1.6818525791168213,2.0,0.9462890625,0.4775390625,0.46875,0.9863449931144714,1.0002068281173706,1.0,1.0,0.5,0.5,2.620802920720597
13432,O1,B,18.47581672668457,1.118693232536316,1.0,0.873046875,0.4326171875,0.4404296875,0.6830388903617859,1.0014718770980835,1.0,1.0,0.5,0.5,18.488438166697154
13432,O1,C,17.819677352905273,1.127209186553955,1.0,0.8408203125,0.4189453125,0.421875,0.21920599043369293,1.0047332048416138,1.0,0.9375,0.46875,0.46875,17.82102556610834
13432,O3,A,1.3740555047988892,1.6261882781982422,2.0,0.8974609375,0.451171875,0.4462890625,0.30328109860420227,1.000001311302185,1.0,0.96875,0.484375,0.484375,1.4071275546441062
13432,O3,B,1.4618598222732544,2.1270229816436768,3.0,0.7109375,0.345703125,0.365234375,1.139144778251648,1.0000003576278687,1.0,1.0,0.5,0.5,1.8532903080183598
13432,O3,C,3.5358726978302,1.880332589149475,3.0,0.658203125,0.3369140625,0.3212890625,1.6625300645828247,1.0000004768371582,1.0,1.0,0.5,0.5,3.90722432820318
13432,O4R,A,1.3763014078140259,1.6252646446228027,2.0,0.8974609375,0.451171875,0.4462890625,0.3027587831020355,1.0000008344650269,1.0,0.96875,0.484375,0.484375,1.4092084465742798
13432,O4R,B,1.2416833639144897,2.2324891090393066,3.0,0.70703125,0.349609375,0.357421875,1.1463358402252197,1.0000003576278687,1.0,1.0,0.5,0.5,1.689930008848551
13432,O4R,C,4.67822790145874,1.6479629278182983,3.0,0.6875,0.3505859375,0.3369140625,1.6464811563491821,1.0000004768371582,1.0,1.0,0.5,0.5,4.9595076868778
13432,O4M,A,1.4386857748031616,1.5996036529541016,2.0,0.89453125,0.4462890625,0.4482421875,0.470399409532547,1.0000007152557373,1.0,1.0,0.5,0.5,1.5136354789411954
13432,O4M,B,0.3676243722438812,2.837728500366211,3.0,0.373046875,0.1875,0.185546875,1.2280330657958984,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.2818786564085467
13432,O4M,C,2.974942684173584,2.6369285583496094,3.0,0.7978515625,0.40234375,0.3955078125,1.5008400678634644,1.0000003576278687,1.0,1.0,0.5,0.5,3.3320871662401537
13432,O4D,A,1.4386857748031616,1.5996036529541016,2.0,0.89453125,0.4462890625,0.4482421875,0.470399409532547,1.0000007152557373,1.0,1.0,0.5,0.5,1.5136354789411954
13432,O4D,B,0.3676243722438812,2.837728500366211,3.0,0.373046875,0.1875,0.185546875,1.2280330657958984,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.2818786564085467
13432,O4D,C,3.052022933959961,2.504295825958252,3.0,0.8095703125,0.40625,0.4033203125,1.4988536834716797,1.0000004768371582,1.0,1.0,0.5,0.5,3.4002068104564156
13485,O1,A,2.368379592895508,1.3127076625823975,1.0,0.9248046875,0.4658203125,0.458984375,0.988320529460907,1.0003204345703125,1.0,1.0,0.5,0.5,2.5663201992342612
13485,O1,B,19.027494430541992,1.0518105030059814,1.0,0.9072265625,0.455078125,0.4521484375,1.1415895223617554,1.0016639232635498,1.0,1.0,0.5,0.5,19.061709549299945
13485,O1,C,13.01720142364502,1.0719066858291626,1.0,0.927734375,0.4677734375,0.4599609375,1.2181670665740967,1.0018010139465332,1.0,0.96875,0.484375,0.484375,13.07407602493697
13485,O3,A,1.0573629140853882,1.3935881853103638,2.0,0.8017578125,0.404296875,0.3974609375,0.22252656519412994,1.0000004768371582,1.0,0.9375,0.46875,0.46875,1.0805250595429248
13485,O3,B,0.8786636590957642,2.1184170246124268,2.0,0.7412109375,0.3701171875,0.37109375,1.1065800189971924,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.4130000581243385
13485,O3,C,8.250314712524414,1.7098122835159302,2.0,0.796875,0.408203125,0.388671875,1.5016967058181763,1.0000007152557373,1.0,0.9375,0.46875,0.46875,8.385868222907034
